Island.group,Lat,Long,Management,Site,Transect,FP.old,FP.null
Vavau,-18.65841667,-174.0034167,FHR 2017,Utulei FHR South,2,26.08699989,25.89929962
Vavau,-18.65841667,-174.0034167,FHR 2017,Utulei FHR South,3,26.08699989,25.89929962
Vavau,-18.66045,-174.0085833,Open,Utulei Isl North side,1,26.08699989,25.89929962
Vavau,-18.66045,-174.0085833,Open,Utulei Isl North side,2,26.08699989,25.89929962
Vavau,-18.66045,-174.0085833,Open,Utulei Isl North side,3,26.08699989,25.89929962
Vavau,-18.6474,-174.0164833,Open,Utulei Lagoon Island,1,23.91300011,23.74099922
Vavau,-18.6474,-174.0164833,Open,Utulei Lagoon Island,2,23.91300011,23.74099922
Vavau,-18.6474,-174.0164833,Open,Utulei Lagoon Island,3,23.91300011,23.74099922
Vavau,-18.6474,-174.0164833,Open,Utulei Lagoon Island,4,23.91300011,23.74099922
Vavau,-18.65438333,-173.9929333,SMA 2017,Utulei Site 1,1,36.23189926,35.97119904
Vavau,-18.65438333,-173.9929333,SMA 2017,Utulei Site 1,2,36.23189926,35.97119904
Vavau,-18.65438333,-173.9929333,SMA 2017,Utulei Site 1,3,36.23189926,35.97119904
Vavau,-18.66758333,-174.02125,SMA 2017,Utungake SMA,1,28.98550034,28.77700043
Vavau,-18.66758333,-174.02125,SMA 2017,Utungake SMA,2,28.98550034,28.77700043
Vavau,-18.66758333,-174.02125,SMA 2017,Utungake SMA,3,28.98550034,28.77700043
Vavau,-18.66758333,-174.02125,SMA 2017,Utungake SMA,4,28.98550034,28.77700043
Vavau,-18.72098333,-174.0979833,Open,Vakaeitu,1,15.94200039,15.82730007
Vavau,-18.72098333,-174.0979833,Open,Vakaeitu,2,15.94200039,15.82730007
Vavau,-18.72098333,-174.0979833,Open,Vakaeitu,3,15.94200039,15.82730007
Vavau,-18.72098333,-174.0979833,Open,Vakaeitu,4,15.94200039,15.82730007
